,voter,yes,no,veto,abstain,no_vote,valid_votes,total_votes,proposal_num,overall_match,cluster_match,overall_match_rate,cluster_match_rate,participation_rate,cluster_label, AutoStake  Slash Protected,StakeWithUs,BHarvest,Crosnest,SG1,Chorus One,Forbole,Bi23 Labs,kytzu,Notional, block pane ,stakefish,d3akashcloud,Figment,Oldcat, Stakepile,CLOSED,Citadelone,Frens ,Cosmostation,Kleomedes,Coinage x DAIC,polkachucom,Meria,Stakeflow,ChainLayer,DACM,Allnodes,PoS Node,SmartNodes,Quebec,MrK,Redelegate,Trust Nodes,Everstake,AlphaNodes,coaction,Please Redelegate,WeStaking,offline,Decloud Nodes Lab,ChainTools,0 Fee  ACI69  Airdrops,Consensus One, uGaenn ,Wetez,Validatriumcom,Inter Blockchain Services,Bit Cat,Easy 2 Stake,Nodeasycom,Huobi,ChainodeTech,Psycho Node,TRGC By Liquify,StakeSeeker by BTCS,europlots,P2PORG  P2P Validator,Colossus,Kiln,Luganodes,InfStones,Stir,Sunflower,Cryptostakecom ,CEXIO Validator,stake2earn,StakeCraft,Staked,Winter Validator,StakeLab,Anchor Staking,Masternode24de,KJINCio, CryptoCrew Validators IBCgang,BitNordic,Kiki Finance,openstakenet,OtterSync,Bitference,clubwfh,Validator Deprecated and Merged Please redelagate to AtlasStaking, EarnStash,DECOMMISSIONED AUDITone,Asteroid,0 Fee  Stakewollecom,cyberp3810,Stakincom ,SUNREN  0 Fee,DeCrypto,MKVone,Redelegate before 10072022,NBG,0 Fee MPress,funky,Inactive  Please Redelegate, KysenPool,Insight Finance,KAVAxAiden  High Staking Reward,Bitget  0 Fee,validator closing  please redelgate,Moonshinecc Validation  CM1,0 Fee to 2023  Avaultocom,vinividivici,MANTRA DAO,Stakebg,CLOSED decentralizehk  DHK dao,NQ4NET,DEXhybrid,DelosNode,BNB48Club,0 Fee to TOP 1   meleaxyz ,Atlas Staking  Auto compound rewards ,HbStaking,JupiterIAM,IvoryTower,Ystad,Share Staker  Airdrop  Check Web,101,BoxedCloudnet  0 until 2024,REDELEGATEPrometey,0 Fee  NymbusNode,POSTHUMAN,Staking4All,kavamainnetsk,high_similarity_voters
70,StakeLab,6,6,0,1,0,13,13,43,9,7,0.6923076923076923,0.5384615384615384,0.3023255813953488,6,0.13953488372093023,0.11627906976744186,0.06976744186046512,0.13953488372093023,0.046511627906976744,0.13953488372093023,0.06976744186046512,0.09302325581395349,0.06976744186046512,0.18604651162790697,0.11627906976744186,0.046511627906976744,0.0,0.0,0.09302325581395349,0.11627906976744186,0.0,0.09302325581395349,0.023255813953488372,0.16279069767441862,0.09302325581395349,0.0,0.20930232558139536,0.023255813953488372,0.0,0.06976744186046512,0.046511627906976744,0.06976744186046512,0.046511627906976744,0.0,0.0,0.06976744186046512,0.16279069767441862,0.0,0.0,0.023255813953488372,0.023255813953488372,0.046511627906976744,0.09302325581395349,0.023255813953488372,0.0,0.11627906976744186,0.0,0.0,0.09302325581395349,0.06976744186046512,0.09302325581395349,0.16279069767441862,0.023255813953488372,0.046511627906976744,0.09302325581395349,0.06976744186046512,0.11627906976744186,0.023255813953488372,0.023255813953488372,0.06976744186046512,0.0,0.20930232558139536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09302325581395349,0.023255813953488372,0.023255813953488372,0.0,0.09302325581395349,1.0,0.023255813953488372,0.023255813953488372,0.0,0.0,0.11627906976744186,0.0,0.11627906976744186,0.13953488372093023,0.0,0.06976744186046512,0.16279069767441862,0.13953488372093023,0.06976744186046512,0.06976744186046512,0.11627906976744186,0.046511627906976744,0.18604651162790697,0.09302325581395349,0.0,0.20930232558139536,0.06976744186046512,0.046511627906976744,0.06976744186046512,0.023255813953488372,0.023255813953488372,0.11627906976744186,0.0,0.046511627906976744,0.0,0.023255813953488372,0.0,0.046511627906976744,0.11627906976744186,0.046511627906976744,0.09302325581395349,0.13953488372093023,0.13953488372093023,0.0,0.0,0.046511627906976744,0.023255813953488372,0.023255813953488372,0.09302325581395349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
71,Anchor Staking,2,0,0,0,0,2,2,43,1,2,0.5,1.0,0.046511627906976744,6,0.0,0.023255813953488372,0.0,0.023255813953488372,0.0,0.023255813953488372,0.023255813953488372,0.046511627906976744,0.0,0.023255813953488372,0.0,0.0,0.0,0.0,0.0,0.046511627906976744,0.0,0.046511627906976744,0.0,0.023255813953488372,0.023255813953488372,0.0,0.023255813953488372,0.0,0.023255813953488372,0.023255813953488372,0.0,0.0,0.0,0.0,0.0,0.0,0.023255813953488372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023255813953488372,0.023255813953488372,0.0,0.023255813953488372,0.0,0.023255813953488372,0.023255813953488372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023255813953488372,0.0,0.023255813953488372,0.0,0.0,0.023255813953488372,1.0,0.0,0.0,0.0,0.0,0.0,0.023255813953488372,0.023255813953488372,0.0,0.0,0.046511627906976744,0.046511627906976744,0.0,0.046511627906976744,0.0,0.0,0.023255813953488372,0.023255813953488372,0.0,0.023255813953488372,0.023255813953488372,0.0,0.0,0.023255813953488372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046511627906976744,0.0,0.023255813953488372,0.023255813953488372,0.023255813953488372,0.023255813953488372,0.0,0.023255813953488372,0.0,0.023255813953488372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
72,Masternode24de,1,0,0,1,41,2,43,43,6,27,0.13953488372093023,0.627906976744186,0.046511627906976744,5,0.046511627906976744,0.023255813953488372,0.023255813953488372,0.11627906976744186,0.023255813953488372,0.046511627906976744,0.023255813953488372,0.046511627906976744,0.0,0.023255813953488372,0.4883720930232558,0.11627906976744186,0.023255813953488372,0.9302325581395349,0.0,0.6511627906976745,0.9534883720930233,0.023255813953488372,0.023255813953488372,0.023255813953488372,0.0,0.023255813953488372,0.0,0.046511627906976744,0.0,0.046511627906976744,0.0,0.0,0.023255813953488372,0.18604651162790697,0.0,0.0,0.023255813953488372,0.0,0.0,0.0,0.0,0.8837209302325582,0.0,0.0,0.023255813953488372,0.18604651162790697,0.0,0.0,0.0,0.023255813953488372,0.023255813953488372,0.023255813953488372,0.0,0.0,0.5348837209302325,0.0,0.6976744186046512,0.0,0.9069767441860465,0.023255813953488372,0.0,0.0,0.0,0.5813953488372093,0.0,0.6744186046511628,0.9534883720930233,0.8604651162790697,0.5348837209302325,0.0,0.0,0.023255813953488372,0.9534883720930233,0.2558139534883721,0.023255813953488372,0.0,1.0,0.0,0.0,0.046511627906976744,0.9534883720930233,0.0,0.23255813953488372,0.9534883720930233,0.0,0.0,0.0,0.0,0.0,0.023255813953488372,0.0,0.0,0.27906976744186046,0.0,0.046511627906976744,0.0,0.3023255813953488,0.0,0.8837209302325582,0.7674418604651163,0.5116279069767442,0.9534883720930233,0.4418604651162791,0.4418604651162791,0.0,0.0,0.0,0.0,0.0,0.0,0.023255813953488372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023255813953488372,0.0,0.0,0.0,0.0,0.0,0.0,"['Figment', ' Stakepile', 'CLOSED', 'Please Redelegate', 'ChainodeTech', 'TRGC By Liquify', 'InfStones', 'Stir', 'Sunflower', 'Staked', 'Kiki Finance', 'Bitference', 'funky', 'Inactive  Please Redelegate', 'Insight Finance']"
73,KJINCio,9,0,0,0,0,9,9,43,8,9,0.8888888888888888,1.0,0.20930232558139536,2,0.13953488372093023,0.11627906976744186,0.0,0.046511627906976744,0.0,0.20930232558139536,0.046511627906976744,0.023255813953488372,0.0,0.0,0.0,0.0,0.13953488372093023,0.0,0.0,0.0,0.0,0.16279069767441862,0.11627906976744186,0.18604651162790697,0.0,0.06976744186046512,0.20930232558139536,0.09302325581395349,0.09302325581395349,0.11627906976744186,0.09302325581395349,0.20930232558139536,0.16279069767441862,0.0,0.0,0.0,0.0,0.0,0.06976744186046512,0.0,0.0,0.0,0.06976744186046512,0.0,0.0,0.18604651162790697,0.046511627906976744,0.0,0.0,0.0,0.023255813953488372,0.13953488372093023,0.0,0.09302325581395349,0.20930232558139536,0.0,0.023255813953488372,0.0,0.0,0.0,0.0,0.11627906976744186,0.046511627906976744,0.11627906976744186,0.06976744186046512,0.0,0.0,0.0,0.0,0.16279069767441862,0.0,0.09302325581395349,0.0,0.13953488372093023,0.0,0.0,0.0,1.0,0.023255813953488372,0.20930232558139536,0.0,0.06976744186046512,0.11627906976744186,0.0,0.0,0.0,0.0,0.0,0.0,0.20930232558139536,0.0,0.023255813953488372,0.023255813953488372,0.0,0.18604651162790697,0.0,0.0,0.0,0.0,0.0,0.023255813953488372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023255813953488372,0.0,0.0,0.0,0.023255813953488372,0.0,0.0,0.0,0.0,0.0,0.18604651162790697,0.023255813953488372,[]
74, CryptoCrew Validators IBCgang,1,0,0,13,0,14,14,43,1,14,0.07142857142857142,1.0,0.32558139534883723,0,0.046511627906976744,0.023255813953488372,0.0,0.23255813953488372,0.0,0.06976744186046512,0.046511627906976744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023255813953488372,0.0,0.0,0.09302325581395349,0.046511627906976744,0.046511627906976744,0.2558139534883721,0.11627906976744186,0.023255813953488372,0.0,0.023255813953488372,0.06976744186046512,0.09302325581395349,0.046511627906976744,0.09302325581395349,0.0,0.18604651162790697,0.0,0.0,0.3023255813953488,0.0,0.09302325581395349,0.0,0.0,0.0,0.0,0.0,0.023255813953488372,0.023255813953488372,0.0,0.0,0.0,0.023255813953488372,0.023255813953488372,0.0,0.11627906976744186,0.046511627906976744,0.0,0.0,0.0,0.0,0.046511627906976744,0.0,0.046511627906976744,0.046511627906976744,0.16279069767441862,0.023255813953488372,0.0,0.0,0.0,0.0,0.046511627906976744,0.0,0.0,0.0,0.023255813953488372,0.0,0.0,0.0,0.023255813953488372,1.0,0.046511627906976744,0.0,0.18604651162790697,0.046511627906976744,0.0,0.0,0.0,0.0,0.0,0.0,0.023255813953488372,0.0,0.27906976744186046,0.0,0.0,0.023255813953488372,0.0,0.046511627906976744,0.27906976744186046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06976744186046512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023255813953488372,0.0,[]
75,BitNordic,26,4,0,6,0,36,36,43,28,11,0.7777777777777778,0.3055555555555556,0.8372093023255814,5,0.627906976744186,0.4883720930232558,0.4186046511627907,0.2558139534883721,0.09302325581395349,0.5581395348837209,0.3023255813953488,0.16279069767441862,0.023255813953488372,0.20930232558139536,0.06976744186046512,0.0,0.4418604651162791,0.0,0.2558139534883721,0.046511627906976744,0.0,0.4883720930232558,0.27906976744186046,0.6046511627906976,0.11627906976744186,0.27906976744186046,0.6046511627906976,0.27906976744186046,0.2558139534883721,0.4883720930232558,0.27906976744186046,0.4418604651162791,0.5116279069767442,0.0,0.046511627906976744,0.09302325581395349,0.3488372093023256,0.046511627906976744,0.13953488372093023,0.046511627906976744,0.023255813953488372,0.023255813953488372,0.46511627906976744,0.023255813953488372,0.046511627906976744,0.5813953488372093,0.18604651162790697,0.023255813953488372,0.09302325581395349,0.18604651162790697,0.4418604651162791,0.4418604651162791,0.046511627906976744,0.18604651162790697,0.37209302325581395,0.0,0.16279069767441862,0.023255813953488372,0.09302325581395349,0.13953488372093023,0.046511627906976744,0.5348837209302325,0.13953488372093023,0.18604651162790697,0.27906976744186046,0.0,0.0,0.0,0.0,0.4418604651162791,0.0,0.2558139534883721,0.0,0.4418604651162791,0.11627906976744186,0.0,0.046511627906976744,0.20930232558139536,0.046511627906976744,1.0,0.0,0.3953488372093023,0.4418604651162791,0.0,0.0,0.23255813953488372,0.06976744186046512,0.06976744186046512,0.0,0.4883720930232558,0.0,0.3953488372093023,0.3023255813953488,0.0,0.5813953488372093,0.0,0.13953488372093023,0.11627906976744186,0.023255813953488372,0.046511627906976744,0.27906976744186046,0.023255813953488372,0.2558139534883721,0.20930232558139536,0.0,0.06976744186046512,0.0,0.18604651162790697,0.046511627906976744,0.18604651162790697,0.23255813953488372,0.11627906976744186,0.0,0.0,0.023255813953488372,0.023255813953488372,0.046511627906976744,0.11627906976744186,0.0,0.0,0.023255813953488372,0.046511627906976744,0.06976744186046512,0.023255813953488372,0.09302325581395349,0.046511627906976744,0.046511627906976744,0.18604651162790697,0.023255813953488372,"[' AutoStake  Slash Protected', 'Cosmostation', 'polkachucom']"
76,Kiki Finance,0,0,0,0,43,0,43,43,6,27,0.13953488372093023,0.627906976744186,0.0,5,0.0,0.0,0.0,0.13953488372093023,0.0,0.0,0.0,0.023255813953488372,0.0,0.0,0.4883720930232558,0.11627906976744186,0.0,0.9767441860465116,0.0,0.6976744186046512,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18604651162790697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9302325581395349,0.0,0.0,0.0,0.13953488372093023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5348837209302325,0.0,0.7441860465116279,0.0,0.9069767441860465,0.0,0.0,0.0,0.0,0.627906976744186,0.0,0.6976744186046512,1.0,0.9069767441860465,0.5581395348837209,0.0,0.0,0.0,1.0,0.23255813953488372,0.0,0.0,0.9534883720930233,0.0,0.0,0.0,1.0,0.0,0.20930232558139536,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2558139534883721,0.0,0.023255813953488372,0.0,0.3023255813953488,0.0,0.9302325581395349,0.7674418604651163,0.5581395348837209,0.9534883720930233,0.3953488372093023,0.4418604651162791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['Figment', ' Stakepile', 'CLOSED', 'Please Redelegate', 'ChainodeTech', 'TRGC By Liquify', 'Kiln', 'InfStones', 'Stir', 'Sunflower', 'Staked', 'Masternode24de', 'Bitference', 'funky', 'Inactive  Please Redelegate', 'Insight Finance']"
77,openstakenet,12,5,0,20,0,37,37,43,14,9,0.3783783783783784,0.24324324324324326,0.8604651162790697,5,0.37209302325581395,0.16279069767441862,0.27906976744186046,0.46511627906976744,0.09302325581395349,0.37209302325581395,0.20930232558139536,0.11627906976744186,0.046511627906976744,0.20930232558139536,0.09302325581395349,0.0,0.18604651162790697,0.0,0.18604651162790697,0.06976744186046512,0.0,0.20930232558139536,0.09302325581395349,0.4186046511627907,0.3023255813953488,0.13953488372093023,0.3488372093023256,0.11627906976744186,0.09302325581395349,0.23255813953488372,0.16279069767441862,0.3023255813953488,0.11627906976744186,0.0,0.13953488372093023,0.09302325581395349,0.27906976744186046,0.18604651162790697,0.046511627906976744,0.16279069767441862,0.0,0.046511627906976744,0.3023255813953488,0.0,0.0,0.32558139534883723,0.09302325581395349,0.023255813953488372,0.06976744186046512,0.09302325581395349,0.16279069767441862,0.3488372093023256,0.023255813953488372,0.2558139534883721,0.13953488372093023,0.023255813953488372,0.13953488372093023,0.023255813953488372,0.023255813953488372,0.11627906976744186,0.046511627906976744,0.2558139534883721,0.06976744186046512,0.06976744186046512,0.09302325581395349,0.0,0.0,0.0,0.0,0.23255813953488372,0.023255813953488372,0.13953488372093023,0.0,0.2558139534883721,0.11627906976744186,0.023255813953488372,0.0,0.06976744186046512,0.18604651162790697,0.3953488372093023,0.0,1.0,0.3023255813953488,0.0,0.023255813953488372,0.11627906976744186,0.09302325581395349,0.13953488372093023,0.046511627906976744,0.20930232558139536,0.023255813953488372,0.4418604651162791,0.20930232558139536,0.06976744186046512,0.3023255813953488,0.0,0.11627906976744186,0.3023255813953488,0.0,0.06976744186046512,0.20930232558139536,0.0,0.09302325581395349,0.06976744186046512,0.023255813953488372,0.023255813953488372,0.023255813953488372,0.16279069767441862,0.06976744186046512,0.11627906976744186,0.20930232558139536,0.09302325581395349,0.0,0.0,0.046511627906976744,0.023255813953488372,0.06976744186046512,0.09302325581395349,0.0,0.0,0.0,0.023255813953488372,0.0,0.0,0.06976744186046512,0.023255813953488372,0.0,0.06976744186046512,0.0,[]
78,OtterSync,21,8,1,4,9,34,43,43,25,18,0.5813953488372093,0.4186046511627907,0.7906976744186046,5,0.37209302325581395,0.4186046511627907,0.3488372093023256,0.37209302325581395,0.023255813953488372,0.4186046511627907,0.3023255813953488,0.20930232558139536,0.023255813953488372,0.20930232558139536,0.20930232558139536,0.046511627906976744,0.3488372093023256,0.20930232558139536,0.32558139534883723,0.2558139534883721,0.20930232558139536,0.4186046511627907,0.16279069767441862,0.4418604651162791,0.2558139534883721,0.11627906976744186,0.6046511627906976,0.23255813953488372,0.20930232558139536,0.3023255813953488,0.16279069767441862,0.3023255813953488,0.3488372093023256,0.09302325581395349,0.046511627906976744,0.09302325581395349,0.3488372093023256,0.06976744186046512,0.06976744186046512,0.09302325581395349,0.046511627906976744,0.23255813953488372,0.3488372093023256,0.023255813953488372,0.023255813953488372,0.4186046511627907,0.16279069767441862,0.023255813953488372,0.06976744186046512,0.13953488372093023,0.27906976744186046,0.4418604651162791,0.046511627906976744,0.3023255813953488,0.37209302325581395,0.046511627906976744,0.27906976744186046,0.0,0.3023255813953488,0.11627906976744186,0.046511627906976744,0.3953488372093023,0.06976744186046512,0.2558139534883721,0.16279069767441862,0.16279069767441862,0.20930232558139536,0.23255813953488372,0.13953488372093023,0.37209302325581395,0.023255813953488372,0.18604651162790697,0.20930232558139536,0.5581395348837209,0.13953488372093023,0.023255813953488372,0.23255813953488372,0.11627906976744186,0.046511627906976744,0.4418604651162791,0.20930232558139536,0.3023255813953488,1.0,0.20930232558139536,0.0,0.18604651162790697,0.18604651162790697,0.023255813953488372,0.023255813953488372,0.37209302325581395,0.0,0.37209302325581395,0.3023255813953488,0.0,0.5116279069767442,0.06976744186046512,0.18604651162790697,0.11627906976744186,0.20930232558139536,0.18604651162790697,0.5348837209302325,0.2558139534883721,0.27906976744186046,0.3023255813953488,0.0,0.046511627906976744,0.0,0.20930232558139536,0.046511627906976744,0.2558139534883721,0.27906976744186046,0.18604651162790697,0.0,0.0,0.046511627906976744,0.023255813953488372,0.046511627906976744,0.06976744186046512,0.023255813953488372,0.023255813953488372,0.06976744186046512,0.046511627906976744,0.023255813953488372,0.0,0.046511627906976744,0.06976744186046512,0.046511627906976744,0.11627906976744186,0.023255813953488372,['polkachucom']
79,Bitference,0,0,0,0,43,0,43,43,6,27,0.13953488372093023,0.627906976744186,0.0,5,0.0,0.0,0.0,0.13953488372093023,0.0,0.0,0.0,0.023255813953488372,0.0,0.0,0.4883720930232558,0.11627906976744186,0.0,0.9767441860465116,0.0,0.6976744186046512,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18604651162790697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9302325581395349,0.0,0.0,0.0,0.13953488372093023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5348837209302325,0.0,0.7441860465116279,0.0,0.9069767441860465,0.0,0.0,0.0,0.0,0.627906976744186,0.0,0.6976744186046512,1.0,0.9069767441860465,0.5581395348837209,0.0,0.0,0.0,1.0,0.23255813953488372,0.0,0.0,0.9534883720930233,0.0,0.0,0.0,1.0,0.0,0.20930232558139536,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2558139534883721,0.0,0.023255813953488372,0.0,0.3023255813953488,0.0,0.9302325581395349,0.7674418604651163,0.5581395348837209,0.9534883720930233,0.3953488372093023,0.4418604651162791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['Figment', ' Stakepile', 'CLOSED', 'Please Redelegate', 'ChainodeTech', 'TRGC By Liquify', 'Kiln', 'InfStones', 'Stir', 'Sunflower', 'Staked', 'Masternode24de', 'Kiki Finance', 'funky', 'Inactive  Please Redelegate', 'Insight Finance']"
80,clubwfh,3,1,0,0,0,4,4,43,3,2,0.75,0.5,0.09302325581395349,5,0.06976744186046512,0.023255813953488372,0.023255813953488372,0.046511627906976744,0.0,0.0,0.023255813953488372,0.06976744186046512,0.046511627906976744,0.06976744186046512,0.023255813953488372,0.023255813953488372,0.0,0.0,0.06976744186046512,0.023255813953488372,0.0,0.023255813953488372,0.0,0.046511627906976744,0.023255813953488372,0.0,0.09302325581395349,0.0,0.0,0.023255813953488372,0.0,0.0,0.0,0.023255813953488372,0.0,0.046511627906976744,0.06976744186046512,0.0,0.0,0.0,0.0,0.023255813953488372,0.046511627906976744,0.0,0.0,0.06976744186046512,0.0,0.0,0.023255813953488372,0.0,0.0,0.06976744186046512,0.0,0.0,0.0,0.09302325581395349,0.046511627906976744,0.023255813953488372,0.0,0.0,0.0,0.09302325581395349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023255813953488372,0.0,0.0,0.0,0.06976744186046512,0.0,0.0,0.0,0.0,0.0,0.0,0.023255813953488372,0.0,0.0,1.0,0.06976744186046512,0.023255813953488372,0.023255813953488372,0.06976744186046512,0.046511627906976744,0.046511627906976744,0.06976744186046512,0.046511627906976744,0.0,0.06976744186046512,0.06976744186046512,0.06976744186046512,0.046511627906976744,0.023255813953488372,0.0,0.023255813953488372,0.0,0.0,0.0,0.046511627906976744,0.023255813953488372,0.046511627906976744,0.046511627906976744,0.0,0.023255813953488372,0.0,0.023255813953488372,0.0,0.023255813953488372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
81,Validator Deprecated and Merged Please redelagate to AtlasStaking,16,4,0,0,0,20,20,43,15,9,0.75,0.45,0.46511627906976744,5,0.3023255813953488,0.3023255813953488,0.3023255813953488,0.18604651162790697,0.0,0.16279069767441862,0.20930232558139536,0.20930232558139536,0.023255813953488372,0.20930232558139536,0.09302325581395349,0.046511627906976744,0.16279069767441862,0.0,0.18604651162790697,0.09302325581395349,0.0,0.23255813953488372,0.11627906976744186,0.3488372093023256,0.11627906976744186,0.09302325581395349,0.37209302325581395,0.09302325581395349,0.09302325581395349,0.23255813953488372,0.18604651162790697,0.16279069767441862,0.23255813953488372,0.023255813953488372,0.023255813953488372,0.09302325581395349,0.23255813953488372,0.0,0.046511627906976744,0.046511627906976744,0.023255813953488372,0.0,0.2558139534883721,0.023255813953488372,0.046511627906976744,0.18604651162790697,0.09302325581395349,0.0,0.11627906976744186,0.09302325581395349,0.23255813953488372,0.2558139534883721,0.0,0.046511627906976744,0.06976744186046512,0.09302325581395349,0.13953488372093023,0.046511627906976744,0.023255813953488372,0.09302325581395349,0.023255813953488372,0.32558139534883723,0.06976744186046512,0.0,0.11627906976744186,0.0,0.0,0.0,0.0,0.11627906976744186,0.046511627906976744,0.13953488372093023,0.0,0.27906976744186046,0.16279069767441862,0.046511627906976744,0.0,0.0,0.0,0.23255813953488372,0.0,0.11627906976744186,0.18604651162790697,0.0,0.06976744186046512,1.0,0.09302325581395349,0.023255813953488372,0.09302325581395349,0.27906976744186046,0.023255813953488372,0.2558139534883721,0.2558139534883721,0.0,0.37209302325581395,0.11627906976744186,0.11627906976744186,0.06976744186046512,0.046511627906976744,0.046511627906976744,0.20930232558139536,0.0,0.13953488372093023,0.13953488372093023,0.023255813953488372,0.06976744186046512,0.023255813953488372,0.20930232558139536,0.023255813953488372,0.13953488372093023,0.11627906976744186,0.18604651162790697,0.023255813953488372,0.023255813953488372,0.023255813953488372,0.0,0.046511627906976744,0.09302325581395349,0.0,0.0,0.046511627906976744,0.023255813953488372,0.023255813953488372,0.023255813953488372,0.023255813953488372,0.023255813953488372,0.046511627906976744,0.0,0.0,[]
82, EarnStash,8,4,0,1,0,13,13,43,6,3,0.46153846153846156,0.23076923076923078,0.3023255813953488,5,0.09302325581395349,0.18604651162790697,0.11627906976744186,0.11627906976744186,0.023255813953488372,0.09302325581395349,0.09302325581395349,0.13953488372093023,0.023255813953488372,0.11627906976744186,0.11627906976744186,0.0,0.0,0.0,0.09302325581395349,0.2558139534883721,0.0,0.13953488372093023,0.0,0.09302325581395349,0.09302325581395349,0.0,0.16279069767441862,0.0,0.023255813953488372,0.11627906976744186,0.0,0.046511627906976744,0.023255813953488372,0.023255813953488372,0.0,0.023255813953488372,0.16279069767441862,0.0,0.0,0.0,0.0,0.046511627906976744,0.13953488372093023,0.023255813953488372,0.0,0.046511627906976744,0.0,0.0,0.023255813953488372,0.023255813953488372,0.13953488372093023,0.18604651162790697,0.046511627906976744,0.06976744186046512,0.046511627906976744,0.09302325581395349,0.06976744186046512,0.0,0.023255813953488372,0.046511627906976744,0.0,0.16279069767441862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13953488372093023,0.023255813953488372,0.046511627906976744,0.0,0.11627906976744186,0.13953488372093023,0.046511627906976744,0.0,0.0,0.0,0.06976744186046512,0.0,0.09302325581395349,0.18604651162790697,0.0,0.023255813953488372,0.09302325581395349,1.0,0.023255813953488372,0.06976744186046512,0.11627906976744186,0.023255813953488372,0.13953488372093023,0.09302325581395349,0.023255813953488372,0.20930232558139536,0.09302325581395349,0.023255813953488372,0.11627906976744186,0.046511627906976744,0.0,0.06976744186046512,0.0,0.023255813953488372,0.0,0.046511627906976744,0.0,0.023255813953488372,0.06976744186046512,0.023255813953488372,0.11627906976744186,0.09302325581395349,0.16279069767441862,0.046511627906976744,0.0,0.023255813953488372,0.0,0.023255813953488372,0.046511627906976744,0.023255813953488372,0.023255813953488372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
83,DECOMMISSIONED AUDITone,2,2,0,5,0,9,9,43,3,3,0.3333333333333333,0.3333333333333333,0.20930232558139536,5,0.11627906976744186,0.046511627906976744,0.11627906976744186,0.06976744186046512,0.0,0.09302325581395349,0.023255813953488372,0.046511627906976744,0.046511627906976744,0.11627906976744186,0.046511627906976744,0.0,0.0,0.0,0.023255813953488372,0.023255813953488372,0.0,0.046511627906976744,0.0,0.11627906976744186,0.06976744186046512,0.0,0.06976744186046512,0.0,0.0,0.06976744186046512,0.046511627906976744,0.06976744186046512,0.0,0.023255813953488372,0.0,0.06976744186046512,0.09302325581395349,0.0,0.0,0.0,0.0,0.046511627906976744,0.09302325581395349,0.0,0.0,0.09302325581395349,0.0,0.0,0.023255813953488372,0.046511627906976744,0.0,0.046511627906976744,0.023255813953488372,0.046511627906976744,0.0,0.023255813953488372,0.046511627906976744,0.0,0.0,0.0,0.0,0.06976744186046512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023255813953488372,0.0,0.023255813953488372,0.0,0.023255813953488372,0.06976744186046512,0.0,0.0,0.0,0.0,0.06976744186046512,0.0,0.13953488372093023,0.023255813953488372,0.0,0.023255813953488372,0.023255813953488372,0.023255813953488372,1.0,0.046511627906976744,0.023255813953488372,0.023255813953488372,0.09302325581395349,0.023255813953488372,0.046511627906976744,0.06976744186046512,0.0,0.023255813953488372,0.046511627906976744,0.0,0.0,0.046511627906976744,0.0,0.0,0.0,0.023255813953488372,0.0,0.023255813953488372,0.023255813953488372,0.046511627906976744,0.0,0.06976744186046512,0.023255813953488372,0.0,0.0,0.023255813953488372,0.023255813953488372,0.0,0.023255813953488372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
