,voter,yes,no,veto,abstain,no_vote,valid_votes,total_votes,proposal_num,overall_match,cluster_match,overall_match_rate,cluster_match_rate,participation_rate,cluster_label,Imperatorco, AutoStake  Slash Protected,StakeWithUs,BHarvest,StakeLabzone,Crosnest,Chorus One,Forbole,Bi23 Labs,POSTHUMAN  StakeDrop,Notional,jabbey,Smart Stake ,WhisperNode ,Figment,Golden Ratio Staking,Ubik Capital,Stakelyio,ECO Stake ,Citadelone,Informal Systems, LavenderFive Nodes ,Frens ,Cosmostation,DOUBLETOP,White Whale,BlockHunters ,Coinage x DAIC,Dora Factory,Keplr,Stakecito,DSRV,BronBro,Allnodes,Trust Nodes,Everstake,PRYZM  StakeDrop,SCVSecurity,Please Redelegate,redelegateplease,nysanetwork,Stakewollecom  Autocompound,Architect Nodes,PFC  Stake for SOUL airdrop,Huobi,cosmosrescue, polkachucom,inactive,w3coins, CryptoCrew Validators,TTT ,coinhallorg ,Twinstake,Kiln,HighStakesch  Stake for Airdrop,InfStones,BwareLabs,AUDITone,Staked,Synergy Nodes,Contribution DAO,Ledger by Chorus One,FinoaConsensusServices,undelegate,POSTCAPITALIST,Black Panther  Delegate for Claimdrop,Innovating Capital,Open DeFi,TokenStationapp  Qwerty,Injective Node 0, Crypteloid,50 Validator  Airdrop ,please redelegate  shutting down,Ready Block,redelegate to StakeLab,Liquify,Helios Staking,HashQuark,Talis Protocol,Injective Finance,Dojo,BitNordic,Ormanxyz,Swiss Staking  Bare Metal  Bunker,Injective Node 3,Injective Node 1,Do Not Delegate,Hoss Army by 01node,Blockapsis,Oni  Stake for BoostDrop ,PartnerStaking  Timeworxio Airdrop,Cosmic Validator  Top Uptime  Autocompound,kingnodes ,Daily ExtraRewards  Nodeof Cosmonauts,Decentrio,NODEJUMPER,Hex Technologies,A41,Neptune Foundation,gumi,Felix,NTT Digital,high_similarity_voters
88,Blockapsis,29,3,0,40,0,72,72,139,62,61,0.8611111111111112,0.8472222222222222,0.5179856115107914,6,0.45323741007194246,0.3237410071942446,0.2517985611510791,0.17266187050359713,0.1223021582733813,0.2589928057553957,0.43884892086330934,0.1510791366906475,0.0,0.2302158273381295,0.0,0.0,0.4172661870503597,0.2949640287769784,0.0,0.23741007194244604,0.2733812949640288,0.2805755395683453,0.23741007194244604,0.35251798561151076,0.2446043165467626,0.2014388489208633,0.2949640287769784,0.41007194244604317,0.15827338129496402,0.4028776978417266,0.0,0.3381294964028777,0.2949640287769784,0.0,0.18705035971223022,0.14388489208633093,0.17266187050359713,0.2446043165467626,0.2949640287769784,0.2517985611510791,0.1223021582733813,0.2949640287769784,0.0,0.014388489208633094,0.0,0.3381294964028777,0.0,0.38848920863309355,0.0,0.20863309352517986,0.2158273381294964,0.0,0.04316546762589928,0.09352517985611511,0.1510791366906475,0.39568345323741005,0.23741007194244604,0.31654676258992803,0.35251798561151076,0.0,0.19424460431654678,0.2733812949640288,0.0,0.0,0.15827338129496402,0.2805755395683453,0.07194244604316546,0.0,0.0,0.1223021582733813,0.02877697841726619,0.0,0.17985611510791366,0.0,0.0,0.02877697841726619,0.0,0.007194244604316547,0.0,0.0,0.12949640287769784,0.0,0.2733812949640288,0.014388489208633094,0.2733812949640288,0.1079136690647482,0.0,0.1223021582733813,0.0,0.0,0.0,0.16546762589928057,1.0,0.19424460431654678,0.02877697841726619,0.41007194244604317,0.23741007194244604,0.0,0.17985611510791366,0.0,0.2302158273381295,0.2517985611510791,0.05755395683453238,0.0,0.02158273381294964,0.0,[]
89,Oni  Stake for BoostDrop ,73,10,1,3,0,87,87,139,37,36,0.42528735632183906,0.41379310344827586,0.6258992805755396,6,0.2589928057553957,0.28776978417266186,0.07194244604316546,0.37410071942446044,0.2589928057553957,0.1223021582733813,0.2158273381294964,0.05755395683453238,0.0,0.3237410071942446,0.0,0.0,0.18705035971223022,0.2014388489208633,0.0,0.04316546762589928,0.014388489208633094,0.2302158273381295,0.539568345323741,0.22302158273381295,0.4460431654676259,0.4676258992805755,0.26618705035971224,0.2949640287769784,0.03597122302158273,0.2589928057553957,0.0,0.14388489208633093,0.11510791366906475,0.07194244604316546,0.34532374100719426,0.04316546762589928,0.1510791366906475,0.4028776978417266,0.03597122302158273,0.302158273381295,0.04316546762589928,0.34532374100719426,0.0,0.014388489208633094,0.0,0.2949640287769784,0.0,0.2158273381294964,0.0,0.2014388489208633,0.5251798561151079,0.0,0.014388489208633094,0.1510791366906475,0.26618705035971224,0.20863309352517986,0.02158273381294964,0.07913669064748201,0.09352517985611511,0.0,0.5035971223021583,0.16546762589928057,0.0,0.0,0.2302158273381295,0.02158273381294964,0.1079136690647482,0.0,0.0,0.15827338129496402,0.03597122302158273,0.0,0.2158273381294964,0.0,0.0,0.014388489208633094,0.0,0.007194244604316547,0.0,0.0,0.014388489208633094,0.0,0.3237410071942446,0.014388489208633094,0.014388489208633094,0.1223021582733813,0.0,0.08633093525179857,0.0,0.0,0.0,0.37410071942446044,0.19424460431654678,1.0,0.15827338129496402,0.2302158273381295,0.2158273381294964,0.0,0.1223021582733813,0.02877697841726619,0.02877697841726619,0.2517985611510791,0.12949640287769784,0.09352517985611511,0.06474820143884892,0.0,[]
90,PartnerStaking  Timeworxio Airdrop,34,3,0,9,0,46,46,139,16,15,0.34782608695652173,0.32608695652173914,0.33093525179856115,6,0.12949640287769784,0.04316546762589928,0.03597122302158273,0.20863309352517986,0.08633093525179857,0.09352517985611511,0.09352517985611511,0.007194244604316547,0.0,0.11510791366906475,0.0,0.0,0.06474820143884892,0.09352517985611511,0.0,0.03597122302158273,0.02877697841726619,0.11510791366906475,0.2589928057553957,0.10071942446043165,0.16546762589928057,0.2014388489208633,0.1079136690647482,0.15827338129496402,0.0,0.10071942446043165,0.0,0.09352517985611511,0.050359712230215826,0.07913669064748201,0.12949640287769784,0.02877697841726619,0.02877697841726619,0.2158273381294964,0.050359712230215826,0.14388489208633093,0.014388489208633094,0.1510791366906475,0.0,0.0,0.0,0.11510791366906475,0.0,0.06474820143884892,0.0,0.04316546762589928,0.2517985611510791,0.0,0.014388489208633094,0.05755395683453238,0.05755395683453238,0.09352517985611511,0.06474820143884892,0.07913669064748201,0.050359712230215826,0.0,0.23741007194244604,0.02877697841726619,0.0,0.0,0.09352517985611511,0.06474820143884892,0.0,0.0,0.0,0.050359712230215826,0.0,0.0,0.06474820143884892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03597122302158273,0.0,0.1366906474820144,0.014388489208633094,0.04316546762589928,0.0,0.0,0.007194244604316547,0.0,0.0,0.0,0.19424460431654678,0.02877697841726619,0.15827338129496402,1.0,0.1079136690647482,0.07913669064748201,0.0,0.07194244604316546,0.0,0.02158273381294964,0.11510791366906475,0.11510791366906475,0.1223021582733813,0.07194244604316546,0.02158273381294964,[]
91,Cosmic Validator  Top Uptime  Autocompound,37,7,0,63,0,107,107,139,95,97,0.8878504672897196,0.9065420560747663,0.7697841726618705,6,0.60431654676259,0.45323741007194246,0.28776978417266186,0.28776978417266186,0.1510791366906475,0.37410071942446044,0.6690647482014388,0.2302158273381295,0.0,0.33093525179856115,0.0,0.0,0.5467625899280576,0.41007194244604317,0.0,0.4172661870503597,0.34532374100719426,0.4460431654676259,0.2949640287769784,0.5179856115107914,0.41007194244604317,0.2517985611510791,0.4316546762589928,0.539568345323741,0.1510791366906475,0.6330935251798561,0.0,0.48201438848920863,0.35251798561151076,0.1510791366906475,0.2805755395683453,0.15827338129496402,0.19424460431654678,0.31654676258992803,0.48201438848920863,0.45323741007194246,0.1223021582733813,0.4892086330935252,0.0,0.03597122302158273,0.0,0.5539568345323741,0.0,0.4244604316546763,0.0,0.28776978417266186,0.302158273381295,0.0,0.05755395683453238,0.14388489208633093,0.11510791366906475,0.539568345323741,0.35251798561151076,0.5539568345323741,0.34532374100719426,0.0,0.2589928057553957,0.2733812949640288,0.0,0.0,0.19424460431654678,0.45323741007194246,0.10071942446043165,0.0,0.0,0.12949640287769784,0.014388489208633094,0.0,0.2158273381294964,0.0,0.0,0.014388489208633094,0.0,0.0,0.0,0.0,0.17266187050359713,0.0,0.4244604316546763,0.014388489208633094,0.3237410071942446,0.10071942446043165,0.0,0.1366906474820144,0.0,0.0,0.0,0.22302158273381295,0.41007194244604317,0.2302158273381295,0.1079136690647482,1.0,0.4172661870503597,0.014388489208633094,0.3597122302158273,0.0,0.39568345323741005,0.33093525179856115,0.2302158273381295,0.07913669064748201,0.16546762589928057,0.03597122302158273,"['Imperatorco', 'Chorus One', 'White Whale']"
92,kingnodes ,28,26,0,36,0,90,90,139,64,65,0.7111111111111111,0.7222222222222222,0.6474820143884892,6,0.39568345323741005,0.3237410071942446,0.1510791366906475,0.22302158273381295,0.1223021582733813,0.28776978417266186,0.4172661870503597,0.1366906474820144,0.0,0.2589928057553957,0.0,0.0,0.3597122302158273,0.39568345323741005,0.0,0.2589928057553957,0.2517985611510791,0.302158273381295,0.2446043165467626,0.3669064748201439,0.30935251798561153,0.2014388489208633,0.30935251798561153,0.38848920863309355,0.050359712230215826,0.41007194244604317,0.0,0.2589928057553957,0.2302158273381295,0.1366906474820144,0.3237410071942446,0.12949640287769784,0.1223021582733813,0.33093525179856115,0.2949640287769784,0.38848920863309355,0.03597122302158273,0.31654676258992803,0.0,0.03597122302158273,0.0,0.4028776978417266,0.0,0.26618705035971224,0.0,0.23741007194244604,0.2517985611510791,0.0,0.050359712230215826,0.26618705035971224,0.08633093525179857,0.3597122302158273,0.16546762589928057,0.3237410071942446,0.19424460431654678,0.0,0.19424460431654678,0.1366906474820144,0.0,0.0,0.1366906474820144,0.2589928057553957,0.07913669064748201,0.0,0.0,0.07194244604316546,0.02877697841726619,0.0,0.12949640287769784,0.0,0.0,0.007194244604316547,0.0,0.007194244604316547,0.0,0.0,0.1079136690647482,0.0,0.31654676258992803,0.014388489208633094,0.18705035971223022,0.06474820143884892,0.0,0.10071942446043165,0.0,0.0,0.0,0.19424460431654678,0.23741007194244604,0.2158273381294964,0.07913669064748201,0.4172661870503597,1.0,0.014388489208633094,0.3381294964028777,0.0,0.2302158273381295,0.2589928057553957,0.14388489208633093,0.07913669064748201,0.1079136690647482,0.007194244604316547,[]
93,Daily ExtraRewards  Nodeof Cosmonauts,1,2,0,0,0,3,3,139,2,2,0.6666666666666666,0.6666666666666666,0.02158273381294964,6,0.0,0.007194244604316547,0.014388489208633094,0.014388489208633094,0.014388489208633094,0.014388489208633094,0.0,0.014388489208633094,0.0,0.02158273381294964,0.0,0.0,0.007194244604316547,0.014388489208633094,0.0,0.014388489208633094,0.014388489208633094,0.014388489208633094,0.007194244604316547,0.007194244604316547,0.014388489208633094,0.007194244604316547,0.02158273381294964,0.0,0.0,0.014388489208633094,0.0,0.0,0.014388489208633094,0.0,0.02158273381294964,0.014388489208633094,0.0,0.0,0.014388489208633094,0.014388489208633094,0.0,0.014388489208633094,0.0,0.014388489208633094,0.0,0.007194244604316547,0.0,0.007194244604316547,0.0,0.0,0.02158273381294964,0.0,0.014388489208633094,0.014388489208633094,0.0,0.0,0.0,0.014388489208633094,0.007194244604316547,0.0,0.0,0.014388489208633094,0.0,0.0,0.014388489208633094,0.0,0.014388489208633094,0.0,0.0,0.0,0.007194244604316547,0.0,0.014388489208633094,0.0,0.0,0.007194244604316547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007194244604316547,0.0,0.014388489208633094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014388489208633094,0.014388489208633094,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
94,Decentrio,20,21,0,34,0,75,75,139,52,51,0.6933333333333334,0.68,0.539568345323741,6,0.3381294964028777,0.2517985611510791,0.09352517985611511,0.1510791366906475,0.03597122302158273,0.2302158273381295,0.35251798561151076,0.12949640287769784,0.0,0.2014388489208633,0.0,0.0,0.31654676258992803,0.2949640287769784,0.0,0.22302158273381295,0.20863309352517986,0.23741007194244604,0.17985611510791366,0.30935251798561153,0.22302158273381295,0.1510791366906475,0.26618705035971224,0.3237410071942446,0.03597122302158273,0.34532374100719426,0.0,0.2446043165467626,0.16546762589928057,0.11510791366906475,0.23741007194244604,0.17266187050359713,0.17985611510791366,0.2517985611510791,0.2589928057553957,0.3381294964028777,0.050359712230215826,0.2733812949640288,0.0,0.0,0.0,0.33093525179856115,0.0,0.2446043165467626,0.0,0.2302158273381295,0.17266187050359713,0.0,0.0,0.20863309352517986,0.050359712230215826,0.28776978417266186,0.15827338129496402,0.2949640287769784,0.15827338129496402,0.0,0.17266187050359713,0.1223021582733813,0.0,0.0,0.05755395683453238,0.2446043165467626,0.03597122302158273,0.0,0.0,0.09352517985611511,0.0,0.0,0.08633093525179857,0.0,0.0,0.0,0.0,0.007194244604316547,0.0,0.0,0.15827338129496402,0.0,0.23741007194244604,0.0,0.15827338129496402,0.03597122302158273,0.0,0.050359712230215826,0.0,0.0,0.0,0.1079136690647482,0.17985611510791366,0.1223021582733813,0.07194244604316546,0.3597122302158273,0.3381294964028777,0.0,1.0,0.0,0.18705035971223022,0.2158273381294964,0.14388489208633093,0.07913669064748201,0.1366906474820144,0.0,[]
95,NODEJUMPER,4,0,0,0,0,4,4,139,0,0,0.0,0.0,0.02877697841726619,6,0.0,0.02877697841726619,0.02877697841726619,0.02877697841726619,0.02877697841726619,0.0,0.007194244604316547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007194244604316547,0.02877697841726619,0.0,0.02877697841726619,0.02877697841726619,0.0,0.0,0.0,0.007194244604316547,0.0,0.0,0.007194244604316547,0.0,0.007194244604316547,0.0,0.0,0.02877697841726619,0.0,0.007194244604316547,0.0,0.007194244604316547,0.0,0.0,0.0,0.02877697841726619,0.0,0.0,0.0,0.0,0.02877697841726619,0.0,0.0,0.0,0.02877697841726619,0.0,0.0,0.0,0.0,0.0,0.02877697841726619,0.0,0.0,0.0,0.02877697841726619,0.0,0.02877697841726619,0.0,0.0,0.0,0.014388489208633094,0.0,0.02877697841726619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02877697841726619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02877697841726619,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
96,Hex Technologies,0,1,0,86,0,87,87,139,51,53,0.5862068965517241,0.6091954022988506,0.6258992805755396,6,0.34532374100719426,0.30935251798561153,0.2158273381294964,0.0,0.014388489208633094,0.37410071942446044,0.4244604316546763,0.10071942446043165,0.0,0.07194244604316546,0.0,0.0,0.4676258992805755,0.2014388489208633,0.0,0.4676258992805755,0.35251798561151076,0.2302158273381295,0.014388489208633094,0.302158273381295,0.12949640287769784,0.007194244604316547,0.17985611510791366,0.28776978417266186,0.1223021582733813,0.34532374100719426,0.0,0.3669064748201439,0.28776978417266186,0.06474820143884892,0.04316546762589928,0.07194244604316546,0.07913669064748201,0.07194244604316546,0.6187050359712231,0.2158273381294964,0.08633093525179857,0.2589928057553957,0.0,0.0,0.0,0.3381294964028777,0.0,0.23741007194244604,0.0,0.16546762589928057,0.014388489208633094,0.0,0.0,0.09352517985611511,0.014388489208633094,0.3669064748201439,0.5035971223021583,0.5539568345323741,0.23741007194244604,0.0,0.007194244604316547,0.1079136690647482,0.0,0.0,0.0,0.6187050359712231,0.0,0.0,0.0,0.014388489208633094,0.0,0.0,0.07913669064748201,0.0,0.0,0.0,0.0,0.007194244604316547,0.0,0.0,0.19424460431654678,0.0,0.20863309352517986,0.0,0.4028776978417266,0.0,0.0,0.0,0.0,0.0,0.0,0.10071942446043165,0.2302158273381295,0.02877697841726619,0.02158273381294964,0.39568345323741005,0.2302158273381295,0.0,0.18705035971223022,0.0,1.0,0.22302158273381295,0.1510791366906475,0.0,0.09352517985611511,0.06474820143884892,"['Trust Nodes', 'Ledger by Chorus One']"
97,A41,42,4,0,30,0,76,76,139,56,54,0.7368421052631579,0.7105263157894737,0.5467625899280576,6,0.41007194244604317,0.2517985611510791,0.1366906474820144,0.2302158273381295,0.07194244604316546,0.22302158273381295,0.3597122302158273,0.050359712230215826,0.0,0.2446043165467626,0.0,0.0,0.3237410071942446,0.2446043165467626,0.0,0.14388489208633093,0.17985611510791366,0.28776978417266186,0.33093525179856115,0.3597122302158273,0.3381294964028777,0.26618705035971224,0.26618705035971224,0.4316546762589928,0.08633093525179857,0.34532374100719426,0.0,0.18705035971223022,0.20863309352517986,0.1510791366906475,0.2805755395683453,0.04316546762589928,0.10071942446043165,0.3237410071942446,0.2302158273381295,0.2949640287769784,0.06474820143884892,0.3381294964028777,0.0,0.0,0.0,0.38848920863309355,0.0,0.23741007194244604,0.0,0.12949640287769784,0.3237410071942446,0.0,0.0,0.07913669064748201,0.1366906474820144,0.302158273381295,0.1510791366906475,0.28776978417266186,0.17266187050359713,0.0,0.31654676258992803,0.1223021582733813,0.0,0.0,0.02877697841726619,0.2158273381294964,0.0,0.0,0.0,0.08633093525179857,0.0,0.0,0.15827338129496402,0.0,0.0,0.0,0.0,0.007194244604316547,0.0,0.0,0.10071942446043165,0.0,0.2805755395683453,0.0,0.17266187050359713,0.0,0.0,0.02877697841726619,0.0,0.0,0.0,0.31654676258992803,0.2517985611510791,0.2517985611510791,0.11510791366906475,0.33093525179856115,0.2589928057553957,0.0,0.2158273381294964,0.0,0.22302158273381295,1.0,0.17266187050359713,0.1510791366906475,0.14388489208633093,0.007194244604316547,[]
98,Neptune Foundation,29,2,0,20,0,51,51,139,31,32,0.6078431372549019,0.6274509803921569,0.3669064748201439,6,0.19424460431654678,0.17985611510791366,0.02158273381294964,0.18705035971223022,0.04316546762589928,0.08633093525179857,0.20863309352517986,0.04316546762589928,0.0,0.15827338129496402,0.0,0.0,0.18705035971223022,0.15827338129496402,0.0,0.12949640287769784,0.08633093525179857,0.17266187050359713,0.2158273381294964,0.2014388489208633,0.17985611510791366,0.17266187050359713,0.17266187050359713,0.18705035971223022,0.014388489208633094,0.2014388489208633,0.0,0.14388489208633093,0.08633093525179857,0.1079136690647482,0.1366906474820144,0.0,0.02158273381294964,0.18705035971223022,0.1510791366906475,0.2302158273381295,0.014388489208633094,0.2014388489208633,0.0,0.0,0.0,0.2014388489208633,0.0,0.10071942446043165,0.0,0.08633093525179857,0.2158273381294964,0.0,0.0,0.07913669064748201,0.04316546762589928,0.14388489208633093,0.1079136690647482,0.2014388489208633,0.02877697841726619,0.0,0.2014388489208633,0.02877697841726619,0.0,0.0,0.05755395683453238,0.14388489208633093,0.0,0.0,0.0,0.02877697841726619,0.0,0.0,0.05755395683453238,0.0,0.0,0.0,0.0,0.007194244604316547,0.0,0.0,0.06474820143884892,0.0,0.20863309352517986,0.0,0.07194244604316546,0.0,0.0,0.0,0.0,0.0,0.0,0.2446043165467626,0.05755395683453238,0.12949640287769784,0.11510791366906475,0.2302158273381295,0.14388489208633093,0.0,0.14388489208633093,0.0,0.1510791366906475,0.17266187050359713,1.0,0.07913669064748201,0.1079136690647482,0.02877697841726619,[]
99,gumi,22,2,0,0,21,24,45,139,15,14,0.3333333333333333,0.3111111111111111,0.17266187050359713,6,0.11510791366906475,0.04316546762589928,0.0,0.15827338129496402,0.0,0.04316546762589928,0.07194244604316546,0.0,0.0,0.10071942446043165,0.0,0.0,0.04316546762589928,0.05755395683453238,0.0,0.0,0.0,0.08633093525179857,0.17266187050359713,0.10071942446043165,0.1366906474820144,0.1510791366906475,0.10071942446043165,0.12949640287769784,0.0,0.10071942446043165,0.0,0.014388489208633094,0.03597122302158273,0.11510791366906475,0.1510791366906475,0.0,0.02158273381294964,0.1510791366906475,0.0,0.1079136690647482,0.0,0.1079136690647482,0.007194244604316547,0.12949640287769784,0.0,0.10071942446043165,0.0,0.0,0.0,0.0,0.17266187050359713,0.12949640287769784,0.0,0.05755395683453238,0.0,0.03597122302158273,0.0,0.04316546762589928,0.0,0.0,0.15827338129496402,0.0,0.1510791366906475,0.14388489208633093,0.1510791366906475,0.0,0.1223021582733813,0.0,0.0,0.1366906474820144,0.1510791366906475,0.1510791366906475,0.02158273381294964,0.050359712230215826,0.0,0.0,0.0,0.0,0.0,0.0,0.007194244604316547,0.0,0.07194244604316546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1366906474820144,0.0,0.09352517985611511,0.1223021582733813,0.07913669064748201,0.07913669064748201,0.0,0.07913669064748201,0.0,0.0,0.1510791366906475,0.07913669064748201,1.0,0.08633093525179857,0.0,[]
100,Felix,16,3,0,13,0,32,32,139,25,24,0.78125,0.75,0.2302158273381295,6,0.15827338129496402,0.11510791366906475,0.0,0.10071942446043165,0.0,0.10071942446043165,0.16546762589928057,0.050359712230215826,0.0,0.12949640287769784,0.0,0.0,0.1366906474820144,0.06474820143884892,0.0,0.08633093525179857,0.03597122302158273,0.1079136690647482,0.12949640287769784,0.14388489208633093,0.11510791366906475,0.09352517985611511,0.14388489208633093,0.16546762589928057,0.0,0.1510791366906475,0.0,0.1079136690647482,0.03597122302158273,0.11510791366906475,0.11510791366906475,0.0,0.02158273381294964,0.11510791366906475,0.09352517985611511,0.16546762589928057,0.02158273381294964,0.12949640287769784,0.0,0.0,0.0,0.17266187050359713,0.0,0.06474820143884892,0.0,0.050359712230215826,0.12949640287769784,0.0,0.0,0.050359712230215826,0.03597122302158273,0.1223021582733813,0.07194244604316546,0.12949640287769784,0.0,0.0,0.11510791366906475,0.0,0.0,0.0,0.0,0.09352517985611511,0.0,0.0,0.0,0.02877697841726619,0.0,0.0,0.02877697841726619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02877697841726619,0.0,0.1366906474820144,0.0,0.03597122302158273,0.0,0.0,0.0,0.0,0.0,0.0,0.11510791366906475,0.02158273381294964,0.06474820143884892,0.07194244604316546,0.16546762589928057,0.1079136690647482,0.0,0.1366906474820144,0.0,0.09352517985611511,0.14388489208633093,0.1079136690647482,0.08633093525179857,1.0,0.02877697841726619,[]
101,NTT Digital,0,0,0,9,0,9,9,139,2,3,0.2222222222222222,0.3333333333333333,0.06474820143884892,6,0.014388489208633094,0.014388489208633094,0.0,0.0,0.0,0.03597122302158273,0.02158273381294964,0.0,0.0,0.014388489208633094,0.0,0.0,0.04316546762589928,0.0,0.0,0.06474820143884892,0.0,0.007194244604316547,0.0,0.02877697841726619,0.007194244604316547,0.0,0.007194244604316547,0.014388489208633094,0.0,0.02158273381294964,0.0,0.04316546762589928,0.007194244604316547,0.014388489208633094,0.0,0.0,0.0,0.0,0.06474820143884892,0.014388489208633094,0.0,0.02158273381294964,0.0,0.0,0.0,0.014388489208633094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007194244604316547,0.0,0.014388489208633094,0.05755395683453238,0.05755395683453238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06474820143884892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03597122302158273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014388489208633094,0.0,0.0,0.02158273381294964,0.03597122302158273,0.007194244604316547,0.0,0.0,0.0,0.06474820143884892,0.007194244604316547,0.02877697841726619,0.0,0.02877697841726619,1.0,[]
